Sentence,Tags
"@realDonaldTrump Hey, Disgusting Donnie, I have exactly ZERO extra money to play the Stock Market. Pretty sure not a lot of people do.  #ihate45   #worstPresidentever   #weaselheadedfucknugget   #shutyourshithole   #fucktrump   #liarinchief   #noclass   #moron   #ridusofthisdisease  ┌∏┐ (•˽•)┌∏┐","[{""key"": ""@"", ""value"": ""en"", ""index"": 0}, {""key"": ""realDonaldTrump"", ""value"": ""en"", ""index"": 1}, {""key"": ""Hey"", ""value"": ""en"", ""index"": 2}, {""key"": "","", ""value"": ""en"", ""index"": 3}, {""key"": ""Disgusting"", ""value"": ""en"", ""index"": 4}, {""key"": ""Donnie"", ""value"": ""en"", ""index"": 5}, {""key"": "","", ""value"": ""en"", ""index"": 6}, {""key"": ""I"", ""value"": ""en"", ""index"": 7}, {""key"": ""have"", ""value"": ""en"", ""index"": 8}, {""key"": ""exactly"", ""value"": ""en"", ""index"": 9}, {""key"": ""ZERO"", ""value"": ""en"", ""index"": 10}, {""key"": ""extra"", ""value"": ""en"", ""index"": 11}, {""key"": ""money"", ""value"": ""en"", ""index"": 12}, {""key"": ""to"", ""value"": ""en"", ""index"": 13}, {""key"": ""play"", ""value"": ""en"", ""index"": 14}, {""key"": ""the"", ""value"": ""en"", ""index"": 15}, {""key"": ""Stock"", ""value"": ""en"", ""index"": 16}, {""key"": ""Market"", ""value"": ""en"", ""index"": 17}, {""key"": ""."", ""value"": ""en"", ""index"": 18}, {""key"": ""Pretty"", ""value"": ""en"", ""index"": 19}, {""key"": ""sure"", ""value"": ""en"", ""index"": 20}, {""key"": ""not"", ""value"": ""en"", ""index"": 21}, {""key"": ""a"", ""value"": ""en"", ""index"": 22}, {""key"": ""lot"", ""value"": ""en"", ""index"": 23}, {""key"": ""of"", ""value"": ""en"", ""index"": 24}, {""key"": ""people"", ""value"": ""en"", ""index"": 25}, {""key"": ""do"", ""value"": ""en"", ""index"": 26}, {""key"": ""."", ""value"": ""en"", ""index"": 27}, {""key"": ""#"", ""value"": ""en"", ""index"": 28}, {""key"": ""ihate45"", ""value"": ""en"", ""index"": 29}, {""key"": ""#"", ""value"": ""en"", ""index"": 30}, {""key"": ""worstPresidentever"", ""value"": ""en"", ""index"": 31}, {""key"": ""#"", ""value"": ""en"", ""index"": 32}, {""key"": ""weaselheadedfucknugget"", ""value"": ""en"", ""index"": 33}, {""key"": ""#"", ""value"": ""en"", ""index"": 34}, {""key"": ""shutyourshithole"", ""value"": ""en"", ""index"": 35}, {""key"": ""#"", ""value"": ""en"", ""index"": 36}, {""key"": ""fucktrump"", ""value"": ""en"", ""index"": 37}, {""key"": ""#"", ""value"": ""en"", ""index"": 38}, {""key"": ""liarinchief"", ""value"": ""en"", ""index"": 39}, {""key"": ""#"", ""value"": ""en"", ""index"": 40}, {""key"": ""noclass"", ""value"": ""en"", ""index"": 41}, {""key"": ""#"", ""value"": ""en"", ""index"": 42}, {""key"": ""moron"", ""value"": ""en"", ""index"": 43}, {""key"": ""#"", ""value"": ""en"", ""index"": 44}, {""key"": ""ridusofthisdisease"", ""value"": ""en"", ""index"": 45}, {""key"": ""\u250c\u220f\u2510"", ""value"": ""en"", ""index"": 46}, {""key"": ""("", ""value"": ""en"", ""index"": 47}, {""key"": ""\u2022\u02fd\u2022)\u250c\u220f\u2510"", ""value"": ""en"", ""index"": 48}]"
"@n_o_27 @DelhiPolice That is why I feel nothing when same police kicks their own ass. 😂  Same @DelhiPolice had also thrashed veterans during OROP agitation few years ago, tore their clothes and ripped their medals. So yeah it's always #FuckDelhiPolice","[{""key"": ""@"", ""value"": ""en"", ""index"": 0}, {""key"": ""n_o_27"", ""value"": ""en"", ""index"": 1}, {""key"": ""@"", ""value"": ""en"", ""index"": 2}, {""key"": ""DelhiPolice"", ""value"": ""en"", ""index"": 3}, {""key"": ""That"", ""value"": ""en"", ""index"": 4}, {""key"": ""is"", ""value"": ""en"", ""index"": 5}, {""key"": ""why"", ""value"": ""en"", ""index"": 6}, {""key"": ""I"", ""value"": ""en"", ""index"": 7}, {""key"": ""feel"", ""value"": ""en"", ""index"": 8}, {""key"": ""nothing"", ""value"": ""en"", ""index"": 9}, {""key"": ""when"", ""value"": ""en"", ""index"": 10}, {""key"": ""same"", ""value"": ""en"", ""index"": 11}, {""key"": ""police"", ""value"": ""en"", ""index"": 12}, {""key"": ""kicks"", ""value"": ""en"", ""index"": 13}, {""key"": ""their"", ""value"": ""en"", ""index"": 14}, {""key"": ""own"", ""value"": ""en"", ""index"": 15}, {""key"": ""ass"", ""value"": ""en"", ""index"": 16}, {""key"": ""."", ""value"": ""en"", ""index"": 17}, {""key"": ""\ud83d\ude02"", ""value"": ""en"", ""index"": 18}, {""key"": ""Same"", ""value"": ""en"", ""index"": 19}, {""key"": ""@"", ""value"": ""en"", ""index"": 20}, {""key"": ""DelhiPolice"", ""value"": ""en"", ""index"": 21}, {""key"": ""had"", ""value"": ""en"", ""index"": 22}, {""key"": ""also"", ""value"": ""en"", ""index"": 23}, {""key"": ""thrashed"", ""value"": ""en"", ""index"": 24}, {""key"": ""veterans"", ""value"": ""en"", ""index"": 25}, {""key"": ""during"", ""value"": ""en"", ""index"": 26}, {""key"": ""OROP"", ""value"": ""en"", ""index"": 27}, {""key"": ""agitation"", ""value"": ""en"", ""index"": 28}, {""key"": ""few"", ""value"": ""en"", ""index"": 29}, {""key"": ""years"", ""value"": ""en"", ""index"": 30}, {""key"": ""ago"", ""value"": ""en"", ""index"": 31}, {""key"": "","", ""value"": ""en"", ""index"": 32}, {""key"": ""tore"", ""value"": ""en"", ""index"": 33}, {""key"": ""their"", ""value"": ""en"", ""index"": 34}, {""key"": ""clothes"", ""value"": ""en"", ""index"": 35}, {""key"": ""and"", ""value"": ""en"", ""index"": 36}, {""key"": ""ripped"", ""value"": ""en"", ""index"": 37}, {""key"": ""their"", ""value"": ""en"", ""index"": 38}, {""key"": ""medals"", ""value"": ""en"", ""index"": 39}, {""key"": ""."", ""value"": ""en"", ""index"": 40}, {""key"": ""So"", ""value"": ""en"", ""index"": 41}, {""key"": ""yeah"", ""value"": ""en"", ""index"": 42}, {""key"": ""it"", ""value"": ""en"", ""index"": 43}, {""key"": ""'"", ""value"": ""en"", ""index"": 44}, {""key"": ""s"", ""value"": ""en"", ""index"": 45}, {""key"": ""always"", ""value"": ""en"", ""index"": 46}, {""key"": ""#"", ""value"": ""en"", ""index"": 47}, {""key"": ""FuckDelhiPolice"", ""value"": ""en"", ""index"": 48}]"
@realDonaldTrump You are a dirty president. #FuckTrump https://t.co/CLnRSl9KHx,"[{""key"": ""@"", ""value"": ""en"", ""index"": 0}, {""key"": ""realDonaldTrump"", ""value"": ""en"", ""index"": 1}, {""key"": ""You"", ""value"": ""en"", ""index"": 2}, {""key"": ""are"", ""value"": ""en"", ""index"": 3}, {""key"": ""a"", ""value"": ""en"", ""index"": 4}, {""key"": ""dirty"", ""value"": ""en"", ""index"": 5}, {""key"": ""president"", ""value"": ""en"", ""index"": 6}, {""key"": ""."", ""value"": ""en"", ""index"": 7}, {""key"": ""#"", ""value"": ""en"", ""index"": 8}, {""key"": ""FuckTrump"", ""value"": ""en"", ""index"": 9}, {""key"": ""https"", ""value"": ""en"", ""index"": 10}, {""key"": ""://t.co/CLnRSl9KHx"", ""value"": ""en"", ""index"": 11}]"
@realDonaldTrump Yep... We refuse to let the propaganda pushing @foxandfriends influence us from throwing you out of office one way or another. #DelusionalDonald #TrumpIsATraitor,"[{""key"": ""@"", ""value"": ""en"", ""index"": 0}, {""key"": ""realDonaldTrump"", ""value"": ""en"", ""index"": 1}, {""key"": ""Yep"", ""value"": ""en"", ""index"": 2}, {""key"": ""."", ""value"": ""en"", ""index"": 3}, {""key"": ""."", ""value"": ""en"", ""index"": 4}, {""key"": ""."", ""value"": ""en"", ""index"": 5}, {""key"": ""We"", ""value"": ""en"", ""index"": 6}, {""key"": ""refuse"", ""value"": ""en"", ""index"": 7}, {""key"": ""to"", ""value"": ""en"", ""index"": 8}, {""key"": ""let"", ""value"": ""en"", ""index"": 9}, {""key"": ""the"", ""value"": ""en"", ""index"": 10}, {""key"": ""propaganda"", ""value"": ""en"", ""index"": 11}, {""key"": ""pushing"", ""value"": ""en"", ""index"": 12}, {""key"": ""@"", ""value"": ""en"", ""index"": 13}, {""key"": ""foxandfriends"", ""value"": ""en"", ""index"": 14}, {""key"": ""influence"", ""value"": ""en"", ""index"": 15}, {""key"": ""us"", ""value"": ""en"", ""index"": 16}, {""key"": ""from"", ""value"": ""en"", ""index"": 17}, {""key"": ""throwing"", ""value"": ""en"", ""index"": 18}, {""key"": ""you"", ""value"": ""en"", ""index"": 19}, {""key"": ""out"", ""value"": ""en"", ""index"": 20}, {""key"": ""of"", ""value"": ""en"", ""index"": 21}, {""key"": ""office"", ""value"": ""en"", ""index"": 22}, {""key"": ""one"", ""value"": ""en"", ""index"": 23}, {""key"": ""way"", ""value"": ""en"", ""index"": 24}, {""key"": ""or"", ""value"": ""en"", ""index"": 25}, {""key"": ""another"", ""value"": ""en"", ""index"": 26}, {""key"": ""."", ""value"": ""en"", ""index"": 27}, {""key"": ""#"", ""value"": ""en"", ""index"": 28}, {""key"": ""DelusionalDonald"", ""value"": ""en"", ""index"": 29}, {""key"": ""#"", ""value"": ""en"", ""index"": 30}, {""key"": ""TrumpIsATraitor"", ""value"": ""en"", ""index"": 31}]"
My b-day wish for @realDonaldTrump? May he choke on the most beautiful cake the world has ever seen!  #JohnMcCainDay   #ImpeachTrumpNow   #TrumpIsATraitor https://t.co/c8LnBYBAFq,"[{""key"": ""My"", ""value"": ""en"", ""index"": 0}, {""key"": ""b"", ""value"": ""en"", ""index"": 1}, {""key"": ""-day"", ""value"": ""en"", ""index"": 2}, {""key"": ""wish"", ""value"": ""en"", ""index"": 3}, {""key"": ""for"", ""value"": ""en"", ""index"": 4}, {""key"": ""@"", ""value"": ""en"", ""index"": 5}, {""key"": ""realDonaldTrump"", ""value"": ""en"", ""index"": 6}, {""key"": ""?"", ""value"": ""en"", ""index"": 7}, {""key"": ""May"", ""value"": ""en"", ""index"": 8}, {""key"": ""he"", ""value"": ""en"", ""index"": 9}, {""key"": ""choke"", ""value"": ""en"", ""index"": 10}, {""key"": ""on"", ""value"": ""en"", ""index"": 11}, {""key"": ""the"", ""value"": ""en"", ""index"": 12}, {""key"": ""most"", ""value"": ""en"", ""index"": 13}, {""key"": ""beautiful"", ""value"": ""en"", ""index"": 14}, {""key"": ""cake"", ""value"": ""en"", ""index"": 15}, {""key"": ""the"", ""value"": ""en"", ""index"": 16}, {""key"": ""world"", ""value"": ""en"", ""index"": 17}, {""key"": ""has"", ""value"": ""en"", ""index"": 18}, {""key"": ""ever"", ""value"": ""en"", ""index"": 19}, {""key"": ""seen"", ""value"": ""en"", ""index"": 20}, {""key"": ""!"", ""value"": ""en"", ""index"": 21}, {""key"": ""#"", ""value"": ""en"", ""index"": 22}, {""key"": ""JohnMcCainDay"", ""value"": ""en"", ""index"": 23}, {""key"": ""#"", ""value"": ""en"", ""index"": 24}, {""key"": ""ImpeachTrumpNow"", ""value"": ""en"", ""index"": 25}, {""key"": ""#"", ""value"": ""en"", ""index"": 26}, {""key"": ""TrumpIsATraitor"", ""value"": ""en"", ""index"": 27}, {""key"": ""https"", ""value"": ""en"", ""index"": 28}, {""key"": ""://t.co/c8LnBYBAFq"", ""value"": ""en"", ""index"": 29}]"
"This is shame, see what @BCCI  did when rain interrupted a match at Eden, entire ground covered, but 4 #WorldCup2019  U can't cover entire ground  #ShameOnICC  If #INDvPAK get abondoned, surely v r boycotting #CWC19  England matches not getting abondoned due to rain  #ENGvWI #WIvENG https://t.co/j5er9U44NH","[{""key"": ""This"", ""value"": ""en"", ""index"": 0}, {""key"": ""is"", ""value"": ""en"", ""index"": 1}, {""key"": ""shame"", ""value"": ""en"", ""index"": 2}, {""key"": "","", ""value"": ""en"", ""index"": 3}, {""key"": ""see"", ""value"": ""en"", ""index"": 4}, {""key"": ""what"", ""value"": ""en"", ""index"": 5}, {""key"": ""@"", ""value"": ""en"", ""index"": 6}, {""key"": ""BCCI"", ""value"": ""en"", ""index"": 7}, {""key"": ""did"", ""value"": ""en"", ""index"": 8}, {""key"": ""when"", ""value"": ""en"", ""index"": 9}, {""key"": ""rain"", ""value"": ""en"", ""index"": 10}, {""key"": ""interrupted"", ""value"": ""en"", ""index"": 11}, {""key"": ""a"", ""value"": ""en"", ""index"": 12}, {""key"": ""match"", ""value"": ""en"", ""index"": 13}, {""key"": ""at"", ""value"": ""en"", ""index"": 14}, {""key"": ""Eden"", ""value"": ""en"", ""index"": 15}, {""key"": "","", ""value"": ""en"", ""index"": 16}, {""key"": ""entire"", ""value"": ""en"", ""index"": 17}, {""key"": ""ground"", ""value"": ""en"", ""index"": 18}, {""key"": ""covered"", ""value"": ""en"", ""index"": 19}, {""key"": "","", ""value"": ""en"", ""index"": 20}, {""key"": ""but"", ""value"": ""en"", ""index"": 21}, {""key"": ""4"", ""value"": ""en"", ""index"": 22}, {""key"": ""#"", ""value"": ""en"", ""index"": 23}, {""key"": ""WorldCup2019"", ""value"": ""en"", ""index"": 24}, {""key"": ""U"", ""value"": ""en"", ""index"": 25}, {""key"": ""can"", ""value"": ""en"", ""index"": 26}, {""key"": ""'"", ""value"": ""en"", ""index"": 27}, {""key"": ""t"", ""value"": ""en"", ""index"": 28}, {""key"": ""cover"", ""value"": ""en"", ""index"": 29}, {""key"": ""entire"", ""value"": ""en"", ""index"": 30}, {""key"": ""ground"", ""value"": ""en"", ""index"": 31}, {""key"": ""#"", ""value"": ""en"", ""index"": 32}, {""key"": ""ShameOnICC"", ""value"": ""en"", ""index"": 33}, {""key"": ""If"", ""value"": ""en"", ""index"": 34}, {""key"": ""#"", ""value"": ""en"", ""index"": 35}, {""key"": ""INDvPAK"", ""value"": ""en"", ""index"": 36}, {""key"": ""get"", ""value"": ""en"", ""index"": 37}, {""key"": ""abondoned"", ""value"": ""en"", ""index"": 38}, {""key"": "","", ""value"": ""en"", ""index"": 39}, {""key"": ""surely"", ""value"": ""en"", ""index"": 40}, {""key"": ""v"", ""value"": ""en"", ""index"": 41}, {""key"": ""r"", ""value"": ""en"", ""index"": 42}, {""key"": ""boycotting"", ""value"": ""en"", ""index"": 43}, {""key"": ""#"", ""value"": ""en"", ""index"": 44}, {""key"": ""CWC19"", ""value"": ""en"", ""index"": 45}, {""key"": ""England"", ""value"": ""en"", ""index"": 46}, {""key"": ""matches"", ""value"": ""en"", ""index"": 47}, {""key"": ""not"", ""value"": ""en"", ""index"": 48}, {""key"": ""getting"", ""value"": ""en"", ""index"": 49}, {""key"": ""abondoned"", ""value"": ""en"", ""index"": 50}, {""key"": ""due"", ""value"": ""en"", ""index"": 51}, {""key"": ""to"", ""value"": ""en"", ""index"": 52}, {""key"": ""rain"", ""value"": ""en"", ""index"": 53}, {""key"": ""#"", ""value"": ""en"", ""index"": 54}, {""key"": ""ENGvWI"", ""value"": ""en"", ""index"": 55}, {""key"": ""#"", ""value"": ""en"", ""index"": 56}, {""key"": ""WIvENG"", ""value"": ""en"", ""index"": 57}, {""key"": ""https"", ""value"": ""en"", ""index"": 58}, {""key"": ""://t.co/j5er9U44NH"", ""value"": ""en"", ""index"": 59}]"
"#Unhinged Trump: Witness to My Crime Can’t Testify, But Trust Me He’s Lying https://t.co/9Q4vMal4zH #TrumpsWorseThanNixon #TrumpIsATraitor #UnfitToBePresident","[{""key"": ""#"", ""value"": ""en"", ""index"": 0}, {""key"": ""Unhinged"", ""value"": ""en"", ""index"": 1}, {""key"": ""Trump"", ""value"": ""en"", ""index"": 2}, {""key"": "":"", ""value"": ""en"", ""index"": 3}, {""key"": ""Witness"", ""value"": ""en"", ""index"": 4}, {""key"": ""to"", ""value"": ""en"", ""index"": 5}, {""key"": ""My"", ""value"": ""en"", ""index"": 6}, {""key"": ""Crime"", ""value"": ""en"", ""index"": 7}, {""key"": ""Can"", ""value"": ""en"", ""index"": 8}, {""key"": ""\u2019t"", ""value"": ""en"", ""index"": 9}, {""key"": ""Testify"", ""value"": ""en"", ""index"": 10}, {""key"": "","", ""value"": ""en"", ""index"": 11}, {""key"": ""But"", ""value"": ""en"", ""index"": 12}, {""key"": ""Trust"", ""value"": ""en"", ""index"": 13}, {""key"": ""Me"", ""value"": ""en"", ""index"": 14}, {""key"": ""He"", ""value"": ""en"", ""index"": 15}, {""key"": ""\u2019s"", ""value"": ""en"", ""index"": 16}, {""key"": ""Lying"", ""value"": ""en"", ""index"": 17}, {""key"": ""https"", ""value"": ""en"", ""index"": 18}, {""key"": ""://t.co/9Q4vMal4zH"", ""value"": ""en"", ""index"": 19}, {""key"": ""#"", ""value"": ""en"", ""index"": 20}, {""key"": ""TrumpsWorseThanNixon"", ""value"": ""en"", ""index"": 21}, {""key"": ""#"", ""value"": ""en"", ""index"": 22}, {""key"": ""TrumpIsATraitor"", ""value"": ""en"", ""index"": 23}, {""key"": ""#"", ""value"": ""en"", ""index"": 24}, {""key"": ""UnfitToBePresident"", ""value"": ""en"", ""index"": 25}]"
"Trump is a lazy, lying, cheating piece of shit grifter. And he's stealing money from my community.   #Fuck45 #FuckTrump https://t.co/KNe9BOU1cg","[{""key"": ""Trump"", ""value"": ""en"", ""index"": 0}, {""key"": ""is"", ""value"": ""en"", ""index"": 1}, {""key"": ""a"", ""value"": ""en"", ""index"": 2}, {""key"": ""lazy"", ""value"": ""en"", ""index"": 3}, {""key"": "","", ""value"": ""en"", ""index"": 4}, {""key"": ""lying"", ""value"": ""en"", ""index"": 5}, {""key"": "","", ""value"": ""en"", ""index"": 6}, {""key"": ""cheating"", ""value"": ""en"", ""index"": 7}, {""key"": ""piece"", ""value"": ""en"", ""index"": 8}, {""key"": ""of"", ""value"": ""en"", ""index"": 9}, {""key"": ""shit"", ""value"": ""en"", ""index"": 10}, {""key"": ""grifter"", ""value"": ""en"", ""index"": 11}, {""key"": ""."", ""value"": ""en"", ""index"": 12}, {""key"": ""And"", ""value"": ""en"", ""index"": 13}, {""key"": ""he"", ""value"": ""en"", ""index"": 14}, {""key"": ""'"", ""value"": ""en"", ""index"": 15}, {""key"": ""s"", ""value"": ""en"", ""index"": 16}, {""key"": ""stealing"", ""value"": ""en"", ""index"": 17}, {""key"": ""money"", ""value"": ""en"", ""index"": 18}, {""key"": ""from"", ""value"": ""en"", ""index"": 19}, {""key"": ""my"", ""value"": ""en"", ""index"": 20}, {""key"": ""community"", ""value"": ""en"", ""index"": 21}, {""key"": ""."", ""value"": ""en"", ""index"": 22}, {""key"": ""#"", ""value"": ""en"", ""index"": 23}, {""key"": ""Fuck45"", ""value"": ""en"", ""index"": 24}, {""key"": ""#"", ""value"": ""en"", ""index"": 25}, {""key"": ""FuckTrump"", ""value"": ""en"", ""index"": 26}, {""key"": ""https"", ""value"": ""en"", ""index"": 27}, {""key"": ""://t.co/KNe9BOU1cg"", ""value"": ""en"", ""index"": 28}]"
@realDonaldTrump @MarshaBlackburn ANOTHER CORRUPT GOP TRAITOR!    THE GOP SHOULD BE BANDED PERMENANTLY FOR U.S. POLITICS!!  #TrumpIsATraitor   #GOPTreason   #LockEmAllUp   #TrumpRussia https://t.co/FpYRD8un9f,"[{""key"": ""@"", ""value"": ""en"", ""index"": 0}, {""key"": ""realDonaldTrump"", ""value"": ""en"", ""index"": 1}, {""key"": ""@"", ""value"": ""en"", ""index"": 2}, {""key"": ""MarshaBlackburn"", ""value"": ""en"", ""index"": 3}, {""key"": ""ANOTHER"", ""value"": ""en"", ""index"": 4}, {""key"": ""CORRUPT"", ""value"": ""en"", ""index"": 5}, {""key"": ""GOP"", ""value"": ""en"", ""index"": 6}, {""key"": ""TRAITOR"", ""value"": ""en"", ""index"": 7}, {""key"": ""!"", ""value"": ""en"", ""index"": 8}, {""key"": ""THE"", ""value"": ""en"", ""index"": 9}, {""key"": ""GOP"", ""value"": ""en"", ""index"": 10}, {""key"": ""SHOULD"", ""value"": ""en"", ""index"": 11}, {""key"": ""BE"", ""value"": ""en"", ""index"": 12}, {""key"": ""BANDED"", ""value"": ""en"", ""index"": 13}, {""key"": ""PERMENANTLY"", ""value"": ""en"", ""index"": 14}, {""key"": ""FOR"", ""value"": ""en"", ""index"": 15}, {""key"": ""U"", ""value"": ""en"", ""index"": 16}, {""key"": ""."", ""value"": ""en"", ""index"": 17}, {""key"": ""S"", ""value"": ""en"", ""index"": 18}, {""key"": ""."", ""value"": ""en"", ""index"": 19}, {""key"": ""POLITICS"", ""value"": ""en"", ""index"": 20}, {""key"": ""!"", ""value"": ""en"", ""index"": 21}, {""key"": ""!"", ""value"": ""en"", ""index"": 22}, {""key"": ""#"", ""value"": ""en"", ""index"": 23}, {""key"": ""TrumpIsATraitor"", ""value"": ""en"", ""index"": 24}, {""key"": ""#"", ""value"": ""en"", ""index"": 25}, {""key"": ""GOPTreason"", ""value"": ""en"", ""index"": 26}, {""key"": ""#"", ""value"": ""en"", ""index"": 27}, {""key"": ""LockEmAllUp"", ""value"": ""en"", ""index"": 28}, {""key"": ""#"", ""value"": ""en"", ""index"": 29}, {""key"": ""TrumpRussia"", ""value"": ""en"", ""index"": 30}, {""key"": ""https"", ""value"": ""en"", ""index"": 31}, {""key"": ""://t.co/FpYRD8un9f"", ""value"": ""en"", ""index"": 32}]"
@realDonaldTrump @RepAdamSchiff #TRAITORTRUMP...flapping #5timedraftdodgingCOWARDLYBITCH...#COMMIECOCKSUCKER...#FUCKTRUMP...#TRUMPtheCHUMP....#PUSSYPOTUS...#WHITESUPREMACYHOUSE...#FUCKMAGA..#FUCKTRUMPERICA,"[{""key"": ""@"", ""value"": ""en"", ""index"": 0}, {""key"": ""realDonaldTrump"", ""value"": ""en"", ""index"": 1}, {""key"": ""@"", ""value"": ""en"", ""index"": 2}, {""key"": ""RepAdamSchiff"", ""value"": ""en"", ""index"": 3}, {""key"": ""#"", ""value"": ""en"", ""index"": 4}, {""key"": ""TRAITORTRUMP"", ""value"": ""en"", ""index"": 5}, {""key"": ""."", ""value"": ""en"", ""index"": 6}, {""key"": ""."", ""value"": ""en"", ""index"": 7}, {""key"": ""."", ""value"": ""en"", ""index"": 8}, {""key"": ""flapping"", ""value"": ""en"", ""index"": 9}, {""key"": ""#"", ""value"": ""en"", ""index"": 10}, {""key"": ""5timedraftdodgingCOWARDLYBITCH"", ""value"": ""en"", ""index"": 11}, {""key"": ""."", ""value"": ""en"", ""index"": 12}, {""key"": ""."", ""value"": ""en"", ""index"": 13}, {""key"": ""."", ""value"": ""en"", ""index"": 14}, {""key"": ""#"", ""value"": ""en"", ""index"": 15}, {""key"": ""COMMIECOCKSUCKER"", ""value"": ""en"", ""index"": 16}, {""key"": ""."", ""value"": ""en"", ""index"": 17}, {""key"": ""."", ""value"": ""en"", ""index"": 18}, {""key"": ""."", ""value"": ""en"", ""index"": 19}, {""key"": ""#"", ""value"": ""en"", ""index"": 20}, {""key"": ""FUCKTRUMP"", ""value"": ""en"", ""index"": 21}, {""key"": ""."", ""value"": ""en"", ""index"": 22}, {""key"": ""."", ""value"": ""en"", ""index"": 23}, {""key"": ""."", ""value"": ""en"", ""index"": 24}, {""key"": ""#"", ""value"": ""en"", ""index"": 25}, {""key"": ""TRUMPtheCHUMP"", ""value"": ""en"", ""index"": 26}, {""key"": ""."", ""value"": ""en"", ""index"": 27}, {""key"": ""."", ""value"": ""en"", ""index"": 28}, {""key"": ""."", ""value"": ""en"", ""index"": 29}, {""key"": ""."", ""value"": ""en"", ""index"": 30}, {""key"": ""#"", ""value"": ""en"", ""index"": 31}, {""key"": ""PUSSYPOTUS"", ""value"": ""en"", ""index"": 32}, {""key"": ""."", ""value"": ""en"", ""index"": 33}, {""key"": ""."", ""value"": ""en"", ""index"": 34}, {""key"": ""."", ""value"": ""en"", ""index"": 35}, {""key"": ""#"", ""value"": ""en"", ""index"": 36}, {""key"": ""WHITESUPREMACYHOUSE"", ""value"": ""en"", ""index"": 37}, {""key"": ""."", ""value"": ""en"", ""index"": 38}, {""key"": ""."", ""value"": ""en"", ""index"": 39}, {""key"": ""."", ""value"": ""en"", ""index"": 40}, {""key"": ""#"", ""value"": ""en"", ""index"": 41}, {""key"": ""FUCKMAGA"", ""value"": ""en"", ""index"": 42}, {""key"": ""."", ""value"": ""en"", ""index"": 43}, {""key"": ""."", ""value"": ""en"", ""index"": 44}, {""key"": ""#"", ""value"": ""en"", ""index"": 45}, {""key"": ""FUCKTRUMPERICA"", ""value"": ""en"", ""index"": 46}]"
