Sentence,Tags
"इतना ही नहीं, 5G क्षमताओं के अलावा भी रेडमी 10X प्रो 5G काफी कुछ खास रहेगा, लेकिन फिलहाल कंपनी ने इसे सीक्रेट ही रखा है।","[{'key': 'इतना', 'value': 'hi', 'index': 0}, {'key': 'ही', 'value': 'hi', 'index': 1}, {'key': 'नहीं,', 'value': 'hi', 'index': 2}, {'key': '5G', 'value': 'un', 'index': 3}, {'key': 'क्षमताओं', 'value': 'hi', 'index': 4}, {'key': 'के', 'value': 'hi', 'index': 5}, {'key': 'अलावा', 'value': 'hi', 'index': 6}, {'key': 'भी', 'value': 'hi', 'index': 7}, {'key': 'रेडमी', 'value': 'hi', 'index': 8}, {'key': '10X', 'value': 'un', 'index': 9}, {'key': 'प्रो', 'value': 'hi', 'index': 10}, {'key': '5G', 'value': 'un', 'index': 11}, {'key': 'काफी', 'value': 'hi', 'index': 12}, {'key': 'कुछ', 'value': 'hi', 'index': 13}, {'key': 'खास', 'value': 'hi', 'index': 14}, {'key': 'रहेगा,', 'value': 'hi', 'index': 15}, {'key': 'लेकिन', 'value': 'hi', 'index': 16}, {'key': 'फिलहाल', 'value': 'hi', 'index': 17}, {'key': 'कंपनी', 'value': 'hi', 'index': 18}, {'key': 'ने', 'value': 'hi', 'index': 19}, {'key': 'इसे', 'value': 'hi', 'index': 20}, {'key': 'सीक्रेट', 'value': 'en', 'index': 21}, {'key': 'ही', 'value': 'hi', 'index': 22}, {'key': 'रखा', 'value': 'hi', 'index': 23}, {'key': 'है।', 'value': 'hi', 'index': 24}]"
IPL 2022 के 15वें सीजन का पांचवां मुकाबला मंगलवार को पुणे के MCA(महाराष्ट्र क्रिकेट एसोसिएशन) स्टेडियम में आयोजित हुआ।,"[{'key': 'IPL', 'value': 'en', 'index': 0}, {'key': '2022', 'value': 'un', 'index': 1}, {'key': 'के', 'value': 'hi', 'index': 2}, {'key': '15वें', 'value': 'un', 'index': 3}, {'key': 'सीजन', 'value': 'en', 'index': 4}, {'key': 'का', 'value': 'hi', 'index': 5}, {'key': 'पांचवां', 'value': 'hi', 'index': 6}, {'key': 'मुकाबला', 'value': 'hi', 'index': 7}, {'key': 'मंगलवार', 'value': 'hi', 'index': 8}, {'key': 'को', 'value': 'hi', 'index': 9}, {'key': 'पुणे', 'value': 'hi', 'index': 10}, {'key': 'के', 'value': 'hi', 'index': 11}, {'key': 'MCA(महाराष्ट्र', 'value': 'un', 'index': 12}, {'key': 'क्रिकेट', 'value': 'hi', 'index': 13}, {'key': 'एसोसिएशन)', 'value': 'en', 'index': 14}, {'key': 'स्टेडियम', 'value': 'hi', 'index': 15}, {'key': 'में', 'value': 'hi', 'index': 16}, {'key': 'आयोजित', 'value': 'hi', 'index': 17}, {'key': 'हुआ।', 'value': 'hi', 'index': 18}]"
इसे बनाने में PC और EPS (पॉलीकार्बोनेट) मटेरियल का इस्तेमाल किया गया है।,"[{'key': 'इसे', 'value': 'hi', 'index': 0}, {'key': 'बनाने', 'value': 'hi', 'index': 1}, {'key': 'में', 'value': 'hi', 'index': 2}, {'key': 'PC', 'value': 'en', 'index': 3}, {'key': 'और', 'value': 'hi', 'index': 4}, {'key': 'EPS', 'value': 'en', 'index': 5}, {'key': '(पॉलीकार्बोनेट)', 'value': 'hi', 'index': 6}, {'key': 'मटेरियल', 'value': 'en', 'index': 7}, {'key': 'का', 'value': 'hi', 'index': 8}, {'key': 'इस्तेमाल', 'value': 'hi', 'index': 9}, {'key': 'किया', 'value': 'hi', 'index': 10}, {'key': 'गया', 'value': 'hi', 'index': 11}, {'key': 'है।', 'value': 'hi', 'index': 12}]"
वैसे मैच में CSK के सामने LSG के सारे बॉलर ही फेल साबित हुए।,"[{'key': 'वैसे', 'value': 'hi', 'index': 0}, {'key': 'मैच', 'value': 'hi', 'index': 1}, {'key': 'में', 'value': 'hi', 'index': 2}, {'key': 'CSK', 'value': 'en', 'index': 3}, {'key': 'के', 'value': 'hi', 'index': 4}, {'key': 'सामने', 'value': 'hi', 'index': 5}, {'key': 'LSG', 'value': 'en', 'index': 6}, {'key': 'के', 'value': 'hi', 'index': 7}, {'key': 'सारे', 'value': 'hi', 'index': 8}, {'key': 'बॉलर', 'value': 'en', 'index': 9}, {'key': 'ही', 'value': 'hi', 'index': 10}, {'key': 'फेल', 'value': 'en', 'index': 11}, {'key': 'साबित', 'value': 'hi', 'index': 12}, {'key': 'हुए।', 'value': 'hi', 'index': 13}]"
"स्टेट बैंक ऑफ इंडिया (SBI), HDFC, ICICI, बैंक ऑफ बड़ौदा और पंजाब नेशनल बैंक इस त्यौहारी सीजन में खास ऑफर दे रहे हैं।","[{'key': 'स्टेट', 'value': 'hi', 'index': 0}, {'key': 'बैंक', 'value': 'hi', 'index': 1}, {'key': 'ऑफ', 'value': 'hi', 'index': 2}, {'key': 'इंडिया', 'value': 'hi', 'index': 3}, {'key': '(SBI),', 'value': 'en', 'index': 4}, {'key': 'HDFC', 'value': 'en', 'index': 5}, {'key': ',', 'value': 'un', 'index': 6}, {'key': 'ICICI', 'value': 'en', 'index': 7}, {'key': ',', 'value': 'un', 'index': 8}, {'key': 'बैंक', 'value': 'hi', 'index': 9}, {'key': 'ऑफ', 'value': 'hi', 'index': 10}, {'key': 'बड़ौदा', 'value': 'hi', 'index': 11}, {'key': 'और', 'value': 'hi', 'index': 12}, {'key': 'पंजाब', 'value': 'hi', 'index': 13}, {'key': 'नेशनल', 'value': 'hi', 'index': 14}, {'key': 'बैंक', 'value': 'hi', 'index': 15}, {'key': 'इस', 'value': 'hi', 'index': 16}, {'key': 'त्यौहारी', 'value': 'hi', 'index': 17}, {'key': 'सीजन', 'value': 'en', 'index': 18}, {'key': 'में', 'value': 'hi', 'index': 19}, {'key': 'खास', 'value': 'hi', 'index': 20}, {'key': 'ऑफर', 'value': 'en', 'index': 21}, {'key': 'दे', 'value': 'hi', 'index': 22}, {'key': 'रहे', 'value': 'hi', 'index': 23}, {'key': 'हैं।', 'value': 'hi', 'index': 24}]"
DGP और AG को नहीं हटाने के संकेतइस दौरान DGP इकबालप्रीत सहोता और एडवोकेट जनरल एपीएस देयोल को नहीं हटाने के संकेत दे दिए हैं।,"[{'key': 'DGP', 'value': 'en', 'index': 0}, {'key': 'और', 'value': 'hi', 'index': 1}, {'key': 'AG', 'value': 'en', 'index': 2}, {'key': 'को', 'value': 'hi', 'index': 3}, {'key': 'नहीं', 'value': 'hi', 'index': 4}, {'key': 'हटाने', 'value': 'hi', 'index': 5}, {'key': 'के', 'value': 'hi', 'index': 6}, {'key': 'संकेतइस', 'value': 'hi', 'index': 7}, {'key': 'दौरान', 'value': 'hi', 'index': 8}, {'key': 'DGP', 'value': 'en', 'index': 9}, {'key': 'इकबालप्रीत', 'value': 'hi', 'index': 10}, {'key': 'सहोता', 'value': 'hi', 'index': 11}, {'key': 'और', 'value': 'hi', 'index': 12}, {'key': 'एडवोकेट', 'value': 'en', 'index': 13}, {'key': 'जनरल', 'value': 'en', 'index': 14}, {'key': 'एपीएस', 'value': 'hi', 'index': 15}, {'key': 'देयोल', 'value': 'hi', 'index': 16}, {'key': 'को', 'value': 'hi', 'index': 17}, {'key': 'नहीं', 'value': 'hi', 'index': 18}, {'key': 'हटाने', 'value': 'hi', 'index': 19}, {'key': 'के', 'value': 'hi', 'index': 20}, {'key': 'संकेत', 'value': 'hi', 'index': 21}, {'key': 'दे', 'value': 'hi', 'index': 22}, {'key': 'दिए', 'value': 'hi', 'index': 23}, {'key': 'हैं।', 'value': 'hi', 'index': 24}]"
IPLके बाकी बचे 31 मैच 19 सितंबर से 15 अक्टूबर तक UAE में खेला जाएगा।,"[{'key': 'IPLके', 'value': 'un', 'index': 0}, {'key': 'बाकी', 'value': 'hi', 'index': 1}, {'key': 'बचे', 'value': 'hi', 'index': 2}, {'key': '31', 'value': 'un', 'index': 3}, {'key': 'मैच', 'value': 'hi', 'index': 4}, {'key': '19', 'value': 'un', 'index': 5}, {'key': 'सितंबर', 'value': 'hi', 'index': 6}, {'key': 'से', 'value': 'hi', 'index': 7}, {'key': '15', 'value': 'un', 'index': 8}, {'key': 'अक्टूबर', 'value': 'hi', 'index': 9}, {'key': 'तक', 'value': 'hi', 'index': 10}, {'key': 'UAE', 'value': 'en', 'index': 11}, {'key': 'में', 'value': 'hi', 'index': 12}, {'key': 'खेला', 'value': 'hi', 'index': 13}, {'key': 'जाएगा।', 'value': 'hi', 'index': 14}]"
"न्यूजीलैंड के 8 खिलाड़ी IPL 2021 मेंIPL में केन विलियम्सन, ट्रेंट बोल्ट, काइल जेमिसन और मिचेल सेंटनर जैसे 8 महत्वपूर्ण खिलाड़ी खेलते हैं।","[{'key': 'न्यूजीलैंड', 'value': 'hi', 'index': 0}, {'key': 'के', 'value': 'hi', 'index': 1}, {'key': '8', 'value': 'un', 'index': 2}, {'key': 'खिलाड़ी', 'value': 'hi', 'index': 3}, {'key': 'IPL', 'value': 'en', 'index': 4}, {'key': '2021', 'value': 'un', 'index': 5}, {'key': 'मेंIPL', 'value': 'un', 'index': 6}, {'key': 'में', 'value': 'hi', 'index': 7}, {'key': 'केन', 'value': 'hi', 'index': 8}, {'key': 'विलियम्सन', 'value': 'hi', 'index': 9}, {'key': ',', 'value': 'un', 'index': 10}, {'key': 'ट्रेंट', 'value': 'hi', 'index': 11}, {'key': 'बोल्ट', 'value': 'hi', 'index': 12}, {'key': ',', 'value': 'un', 'index': 13}, {'key': 'काइल', 'value': 'hi', 'index': 14}, {'key': 'जेमिसन', 'value': 'hi', 'index': 15}, {'key': 'और', 'value': 'hi', 'index': 16}, {'key': 'मिचेल', 'value': 'hi', 'index': 17}, {'key': 'सेंटनर', 'value': 'hi', 'index': 18}, {'key': 'जैसे', 'value': 'hi', 'index': 19}, {'key': '8', 'value': 'un', 'index': 20}, {'key': 'महत्वपूर्ण', 'value': 'hi', 'index': 21}, {'key': 'खिलाड़ी', 'value': 'hi', 'index': 22}, {'key': 'खेलते', 'value': 'hi', 'index': 23}, {'key': 'हैं।', 'value': 'hi', 'index': 24}]"
दिल्ली के खिलाफ माही ने दिखाया गजब का कॉन्फिडेंसCSK बनाम DC का मैच चल रहा था।,"[{'key': 'दिल्ली', 'value': 'hi', 'index': 0}, {'key': 'के', 'value': 'hi', 'index': 1}, {'key': 'खिलाफ', 'value': 'hi', 'index': 2}, {'key': 'माही', 'value': 'hi', 'index': 3}, {'key': 'ने', 'value': 'hi', 'index': 4}, {'key': 'दिखाया', 'value': 'hi', 'index': 5}, {'key': 'गजब', 'value': 'hi', 'index': 6}, {'key': 'का', 'value': 'hi', 'index': 7}, {'key': 'कॉन्फिडेंसCSK', 'value': 'un', 'index': 8}, {'key': 'बनाम', 'value': 'hi', 'index': 9}, {'key': 'DC', 'value': 'en', 'index': 10}, {'key': 'का', 'value': 'hi', 'index': 11}, {'key': 'मैच', 'value': 'hi', 'index': 12}, {'key': 'चल', 'value': 'hi', 'index': 13}, {'key': 'रहा', 'value': 'hi', 'index': 14}, {'key': 'था।', 'value': 'hi', 'index': 15}]"
IPL 2021 में भी फेल हुएइंग्लैंड के खिलाफ टेस्ट सीरीज के बाद गिल IPL 2021 में अच्छा प्रदर्शन नहीं कर पाए।,"[{'key': 'IPL', 'value': 'en', 'index': 0}, {'key': '2021', 'value': 'un', 'index': 1}, {'key': 'में', 'value': 'hi', 'index': 2}, {'key': 'भी', 'value': 'hi', 'index': 3}, {'key': 'फेल', 'value': 'en', 'index': 4}, {'key': 'हुएइंग्लैंड', 'value': 'hi', 'index': 5}, {'key': 'के', 'value': 'hi', 'index': 6}, {'key': 'खिलाफ', 'value': 'hi', 'index': 7}, {'key': 'टेस्ट', 'value': 'hi', 'index': 8}, {'key': 'सीरीज', 'value': 'en', 'index': 9}, {'key': 'के', 'value': 'hi', 'index': 10}, {'key': 'बाद', 'value': 'hi', 'index': 11}, {'key': 'गिल', 'value': 'hi', 'index': 12}, {'key': 'IPL', 'value': 'en', 'index': 13}, {'key': '2021', 'value': 'un', 'index': 14}, {'key': 'में', 'value': 'hi', 'index': 15}, {'key': 'अच्छा', 'value': 'hi', 'index': 16}, {'key': 'प्रदर्शन', 'value': 'hi', 'index': 17}, {'key': 'नहीं', 'value': 'hi', 'index': 18}, {'key': 'कर', 'value': 'hi', 'index': 19}, {'key': 'पाए।', 'value': 'hi', 'index': 20}]"
MeitY ने कहा कि इंडियन कम्प्यूटर इमरजेंसी रिस्पॉन्स टीम (CERT-In) ने बैंकों को अलर्ट भी किया है।,"[{'key': 'MeitY', 'value': 'en', 'index': 0}, {'key': 'ने', 'value': 'hi', 'index': 1}, {'key': 'कहा', 'value': 'hi', 'index': 2}, {'key': 'कि', 'value': 'hi', 'index': 3}, {'key': 'इंडियन', 'value': 'hi', 'index': 4}, {'key': 'कम्प्यूटर', 'value': 'hi', 'index': 5}, {'key': 'इमरजेंसी', 'value': 'en', 'index': 6}, {'key': 'रिस्पॉन्स', 'value': 'en', 'index': 7}, {'key': 'टीम', 'value': 'en', 'index': 8}, {'key': '(CERT-In)', 'value': 'en', 'index': 9}, {'key': 'ने', 'value': 'hi', 'index': 10}, {'key': 'बैंकों', 'value': 'hi', 'index': 11}, {'key': 'को', 'value': 'hi', 'index': 12}, {'key': 'अलर्ट', 'value': 'en', 'index': 13}, {'key': 'भी', 'value': 'hi', 'index': 14}, {'key': 'किया', 'value': 'hi', 'index': 15}, {'key': 'है।', 'value': 'hi', 'index': 16}]"
चाइनीज कम्युनिस्ट पार्टी (CCP) का चार-दिवसीय कॉनक्लेव 8 नवंबर से शुरू हुआ था।,"[{'key': 'चाइनीज', 'value': 'hi', 'index': 0}, {'key': 'कम्युनिस्ट', 'value': 'en', 'index': 1}, {'key': 'पार्टी', 'value': 'en', 'index': 2}, {'key': '(CCP)', 'value': 'en', 'index': 3}, {'key': 'का', 'value': 'hi', 'index': 4}, {'key': 'चार-दिवसीय', 'value': 'hi', 'index': 5}, {'key': 'कॉनक्लेव', 'value': 'en', 'index': 6}, {'key': '8', 'value': 'un', 'index': 7}, {'key': 'नवंबर', 'value': 'hi', 'index': 8}, {'key': 'से', 'value': 'hi', 'index': 9}, {'key': 'शुरू', 'value': 'hi', 'index': 10}, {'key': 'हुआ', 'value': 'hi', 'index': 11}, {'key': 'था।', 'value': 'hi', 'index': 12}]"
"BJP के एक, दो नहीं बल्कि 33 विधायक ऐसे हैं, जो दोबारा सत्तासीन तृणमूल कांग्रेस (TMC) में जाना चाहते हैं।","[{'key': 'BJP', 'value': 'en', 'index': 0}, {'key': 'के', 'value': 'hi', 'index': 1}, {'key': 'एक', 'value': 'hi', 'index': 2}, {'key': ',', 'value': 'un', 'index': 3}, {'key': 'दो', 'value': 'hi', 'index': 4}, {'key': 'नहीं', 'value': 'hi', 'index': 5}, {'key': 'बल्कि', 'value': 'hi', 'index': 6}, {'key': '33', 'value': 'un', 'index': 7}, {'key': 'विधायक', 'value': 'hi', 'index': 8}, {'key': 'ऐसे', 'value': 'hi', 'index': 9}, {'key': 'हैं,', 'value': 'hi', 'index': 10}, {'key': 'जो', 'value': 'hi', 'index': 11}, {'key': 'दोबारा', 'value': 'hi', 'index': 12}, {'key': 'सत्तासीन', 'value': 'hi', 'index': 13}, {'key': 'तृणमूल', 'value': 'hi', 'index': 14}, {'key': 'कांग्रेस', 'value': 'hi', 'index': 15}, {'key': '(TMC)', 'value': 'en', 'index': 16}, {'key': 'में', 'value': 'hi', 'index': 17}, {'key': 'जाना', 'value': 'hi', 'index': 18}, {'key': 'चाहते', 'value': 'hi', 'index': 19}, {'key': 'हैं।', 'value': 'hi', 'index': 20}]"
"चुनाव के पहले TMC से भी 33 विधायक ऐसे थे, जो BJP में शामिल हो गए थे।","[{'key': 'चुनाव', 'value': 'hi', 'index': 0}, {'key': 'के', 'value': 'hi', 'index': 1}, {'key': 'पहले', 'value': 'hi', 'index': 2}, {'key': 'TMC', 'value': 'en', 'index': 3}, {'key': 'से', 'value': 'hi', 'index': 4}, {'key': 'भी', 'value': 'hi', 'index': 5}, {'key': '33', 'value': 'un', 'index': 6}, {'key': 'विधायक', 'value': 'hi', 'index': 7}, {'key': 'ऐसे', 'value': 'hi', 'index': 8}, {'key': 'थे,', 'value': 'hi', 'index': 9}, {'key': 'जो', 'value': 'hi', 'index': 10}, {'key': 'BJP', 'value': 'en', 'index': 11}, {'key': 'में', 'value': 'hi', 'index': 12}, {'key': 'शामिल', 'value': 'hi', 'index': 13}, {'key': 'हो', 'value': 'hi', 'index': 14}, {'key': 'गए', 'value': 'hi', 'index': 15}, {'key': 'थे।', 'value': 'hi', 'index': 16}]"
क्रिकेट एसोसिएशन ऑफ नेपाल (CAN) ने प्रस्तावित नेपाल प्रीमियर लीग(NPL) के लिए इंडियन कंपनी सेवन 3 स्पोर्ट्स को आयोजन का अधिकार दे दिया है।,"[{'key': 'क्रिकेट', 'value': 'hi', 'index': 0}, {'key': 'एसोसिएशन', 'value': 'en', 'index': 1}, {'key': 'ऑफ', 'value': 'en', 'index': 2}, {'key': 'नेपाल', 'value': 'hi', 'index': 3}, {'key': '(CAN)', 'value': 'en', 'index': 4}, {'key': 'ने', 'value': 'hi', 'index': 5}, {'key': 'प्रस्तावित', 'value': 'hi', 'index': 6}, {'key': 'नेपाल', 'value': 'hi', 'index': 7}, {'key': 'प्रीमियर', 'value': 'en', 'index': 8}, {'key': 'लीग(NPL)', 'value': 'un', 'index': 9}, {'key': 'के', 'value': 'hi', 'index': 10}, {'key': 'लिए', 'value': 'hi', 'index': 11}, {'key': 'इंडियन', 'value': 'hi', 'index': 12}, {'key': 'कंपनी', 'value': 'hi', 'index': 13}, {'key': 'सेवन', 'value': 'hi', 'index': 14}, {'key': '3', 'value': 'un', 'index': 15}, {'key': 'स्पोर्ट्स', 'value': 'en', 'index': 16}, {'key': 'को', 'value': 'hi', 'index': 17}, {'key': 'आयोजन', 'value': 'hi', 'index': 18}, {'key': 'का', 'value': 'hi', 'index': 19}, {'key': 'अधिकार', 'value': 'hi', 'index': 20}, {'key': 'दे', 'value': 'hi', 'index': 21}, {'key': 'दिया', 'value': 'hi', 'index': 22}, {'key': 'है।', 'value': 'hi', 'index': 23}]"
"2014 में मुनमुन सेन भी TMC के टिकट पर लड़कर जीती थीं, लेकिन 2019 में BJP के बाबुल सुप्रियो से वे हार गईं।","[{'key': '2014', 'value': 'un', 'index': 0}, {'key': 'में', 'value': 'hi', 'index': 1}, {'key': 'मुनमुन', 'value': 'hi', 'index': 2}, {'key': 'सेन', 'value': 'hi', 'index': 3}, {'key': 'भी', 'value': 'hi', 'index': 4}, {'key': 'TMC', 'value': 'en', 'index': 5}, {'key': 'के', 'value': 'hi', 'index': 6}, {'key': 'टिकट', 'value': 'hi', 'index': 7}, {'key': 'पर', 'value': 'hi', 'index': 8}, {'key': 'लड़कर', 'value': 'hi', 'index': 9}, {'key': 'जीती', 'value': 'hi', 'index': 10}, {'key': 'थीं,', 'value': 'hi', 'index': 11}, {'key': 'लेकिन', 'value': 'hi', 'index': 12}, {'key': '2019', 'value': 'un', 'index': 13}, {'key': 'में', 'value': 'hi', 'index': 14}, {'key': 'BJP', 'value': 'en', 'index': 15}, {'key': 'के', 'value': 'hi', 'index': 16}, {'key': 'बाबुल', 'value': 'hi', 'index': 17}, {'key': 'सुप्रियो', 'value': 'hi', 'index': 18}, {'key': 'से', 'value': 'hi', 'index': 19}, {'key': 'वे', 'value': 'hi', 'index': 20}, {'key': 'हार', 'value': 'hi', 'index': 21}, {'key': 'गईं।', 'value': 'hi', 'index': 22}]"
विनोद ने F52 कैटेगरी में हिस्सा लिया था41 साल के विनोद ने F52 कैटेगरी में पैरालिंपिक में हिस्सा लिया था।,"[{'key': 'विनोद', 'value': 'hi', 'index': 0}, {'key': 'ने', 'value': 'hi', 'index': 1}, {'key': 'F52', 'value': 'un', 'index': 2}, {'key': 'कैटेगरी', 'value': 'en', 'index': 3}, {'key': 'में', 'value': 'hi', 'index': 4}, {'key': 'हिस्सा', 'value': 'hi', 'index': 5}, {'key': 'लिया', 'value': 'hi', 'index': 6}, {'key': 'था41', 'value': 'un', 'index': 7}, {'key': 'साल', 'value': 'hi', 'index': 8}, {'key': 'के', 'value': 'hi', 'index': 9}, {'key': 'विनोद', 'value': 'hi', 'index': 10}, {'key': 'ने', 'value': 'hi', 'index': 11}, {'key': 'F52', 'value': 'un', 'index': 12}, {'key': 'कैटेगरी', 'value': 'en', 'index': 13}, {'key': 'में', 'value': 'hi', 'index': 14}, {'key': 'पैरालिंपिक', 'value': 'hi', 'index': 15}, {'key': 'में', 'value': 'hi', 'index': 16}, {'key': 'हिस्सा', 'value': 'hi', 'index': 17}, {'key': 'लिया', 'value': 'hi', 'index': 18}, {'key': 'था।', 'value': 'hi', 'index': 19}]"
"नए इंटेल जिऑन W-3300 के 5 प्रोसेसरइन नए प्रोसेसर में W-3375, W-3365, W-3345, W-3335 और W-3323 शामिल हैं।","[{'key': 'नए', 'value': 'hi', 'index': 0}, {'key': 'इंटेल', 'value': 'hi', 'index': 1}, {'key': 'जिऑन', 'value': 'hi', 'index': 2}, {'key': 'W-3300', 'value': 'un', 'index': 3}, {'key': 'के', 'value': 'hi', 'index': 4}, {'key': '5', 'value': 'un', 'index': 5}, {'key': 'प्रोसेसरइन', 'value': 'un', 'index': 6}, {'key': 'नए', 'value': 'hi', 'index': 7}, {'key': 'प्रोसेसर', 'value': 'en', 'index': 8}, {'key': 'में', 'value': 'hi', 'index': 9}, {'key': 'W-3375', 'value': 'un', 'index': 10}, {'key': ',', 'value': 'un', 'index': 11}, {'key': 'W-3365', 'value': 'un', 'index': 12}, {'key': ',', 'value': 'un', 'index': 13}, {'key': 'W-3345', 'value': 'un', 'index': 14}, {'key': ',', 'value': 'un', 'index': 15}, {'key': 'W-3335', 'value': 'un', 'index': 16}, {'key': 'और', 'value': 'hi', 'index': 17}, {'key': 'W-3323', 'value': 'un', 'index': 18}, {'key': 'शामिल', 'value': 'hi', 'index': 19}, {'key': 'हैं।', 'value': 'hi', 'index': 20}]"
ICICI बैंक के डेबिट और क्रेडिट कार्ड पर 10% का इंस्टेंट डिस्काउंट मिलेगा।,"[{'key': 'ICICI', 'value': 'en', 'index': 0}, {'key': 'बैंक', 'value': 'hi', 'index': 1}, {'key': 'के', 'value': 'hi', 'index': 2}, {'key': 'डेबिट', 'value': 'en', 'index': 3}, {'key': 'और', 'value': 'hi', 'index': 4}, {'key': 'क्रेडिट', 'value': 'en', 'index': 5}, {'key': 'कार्ड', 'value': 'en', 'index': 6}, {'key': 'पर', 'value': 'hi', 'index': 7}, {'key': '10%', 'value': 'un', 'index': 8}, {'key': 'का', 'value': 'hi', 'index': 9}, {'key': 'इंस्टेंट', 'value': 'en', 'index': 10}, {'key': 'डिस्काउंट', 'value': 'en', 'index': 11}, {'key': 'मिलेगा।', 'value': 'hi', 'index': 12}]"
"अब तक तीन SIT और CBI जांच कर चुकी है, लेकिन मामले का सच सामने नहीं आ पाया।","[{'key': 'अब', 'value': 'hi', 'index': 0}, {'key': 'तक', 'value': 'hi', 'index': 1}, {'key': 'तीन', 'value': 'hi', 'index': 2}, {'key': 'SIT', 'value': 'en', 'index': 3}, {'key': 'और', 'value': 'hi', 'index': 4}, {'key': 'CBI', 'value': 'en', 'index': 5}, {'key': 'जांच', 'value': 'hi', 'index': 6}, {'key': 'कर', 'value': 'hi', 'index': 7}, {'key': 'चुकी', 'value': 'hi', 'index': 8}, {'key': 'है,', 'value': 'hi', 'index': 9}, {'key': 'लेकिन', 'value': 'hi', 'index': 10}, {'key': 'मामले', 'value': 'hi', 'index': 11}, {'key': 'का', 'value': 'hi', 'index': 12}, {'key': 'सच', 'value': 'hi', 'index': 13}, {'key': 'सामने', 'value': 'hi', 'index': 14}, {'key': 'नहीं', 'value': 'hi', 'index': 15}, {'key': 'आ', 'value': 'hi', 'index': 16}, {'key': 'पाया।', 'value': 'hi', 'index': 17}]"
पेन के साथ एक USB एडॉप्टर मिलता है जिसे लैपटॉप या पीसी के USB पोर्ट में लगा दिया जाता है।,"[{'key': 'पेन', 'value': 'hi', 'index': 0}, {'key': 'के', 'value': 'hi', 'index': 1}, {'key': 'साथ', 'value': 'hi', 'index': 2}, {'key': 'एक', 'value': 'hi', 'index': 3}, {'key': 'USB', 'value': 'en', 'index': 4}, {'key': 'एडॉप्टर', 'value': 'en', 'index': 5}, {'key': 'मिलता', 'value': 'hi', 'index': 6}, {'key': 'है', 'value': 'hi', 'index': 7}, {'key': 'जिसे', 'value': 'hi', 'index': 8}, {'key': 'लैपटॉप', 'value': 'hi', 'index': 9}, {'key': 'या', 'value': 'hi', 'index': 10}, {'key': 'पीसी', 'value': 'en', 'index': 11}, {'key': 'के', 'value': 'hi', 'index': 12}, {'key': 'USB', 'value': 'en', 'index': 13}, {'key': 'पोर्ट', 'value': 'en', 'index': 14}, {'key': 'में', 'value': 'hi', 'index': 15}, {'key': 'लगा', 'value': 'hi', 'index': 16}, {'key': 'दिया', 'value': 'hi', 'index': 17}, {'key': 'जाता', 'value': 'hi', 'index': 18}, {'key': 'है।', 'value': 'hi', 'index': 19}]"
ऑक्सफोर्ड यूनिवर्सिटी मेडिकल स्कूल को दिल्ली AIIMS से 0.36 स्कोर कम मिला है।,"[{'key': 'ऑक्सफोर्ड', 'value': 'hi', 'index': 0}, {'key': 'यूनिवर्सिटी', 'value': 'en', 'index': 1}, {'key': 'मेडिकल', 'value': 'en', 'index': 2}, {'key': 'स्कूल', 'value': 'en', 'index': 3}, {'key': 'को', 'value': 'hi', 'index': 4}, {'key': 'दिल्ली', 'value': 'hi', 'index': 5}, {'key': 'AIIMS', 'value': 'en', 'index': 6}, {'key': 'से', 'value': 'hi', 'index': 7}, {'key': '0', 'value': 'un', 'index': 8}, {'key': '.', 'value': 'un', 'index': 9}, {'key': '36', 'value': 'un', 'index': 10}, {'key': 'स्कोर', 'value': 'en', 'index': 11}, {'key': 'कम', 'value': 'hi', 'index': 12}, {'key': 'मिला', 'value': 'hi', 'index': 13}, {'key': 'है।', 'value': 'hi', 'index': 14}]"
"मां अनुभा कहती हैं कि अब मैं तनिष्का को BA LLB में एडमिशन दिलाने के लिए केंद्र, राज्य शासन और BCI से अनुमति के लिए प्रयास करूंगी।","[{'key': 'मां', 'value': 'hi', 'index': 0}, {'key': 'अनुभा', 'value': 'hi', 'index': 1}, {'key': 'कहती', 'value': 'hi', 'index': 2}, {'key': 'हैं', 'value': 'hi', 'index': 3}, {'key': 'कि', 'value': 'hi', 'index': 4}, {'key': 'अब', 'value': 'hi', 'index': 5}, {'key': 'मैं', 'value': 'hi', 'index': 6}, {'key': 'तनिष्का', 'value': 'hi', 'index': 7}, {'key': 'को', 'value': 'hi', 'index': 8}, {'key': 'BA', 'value': 'en', 'index': 9}, {'key': 'LLB', 'value': 'en', 'index': 10}, {'key': 'में', 'value': 'hi', 'index': 11}, {'key': 'एडमिशन', 'value': 'en', 'index': 12}, {'key': 'दिलाने', 'value': 'hi', 'index': 13}, {'key': 'के', 'value': 'hi', 'index': 14}, {'key': 'लिए', 'value': 'hi', 'index': 15}, {'key': 'केंद्र', 'value': 'hi', 'index': 16}, {'key': ',', 'value': 'un', 'index': 17}, {'key': 'राज्य', 'value': 'hi', 'index': 18}, {'key': 'शासन', 'value': 'hi', 'index': 19}, {'key': 'और', 'value': 'hi', 'index': 20}, {'key': 'BCI', 'value': 'en', 'index': 21}, {'key': 'से', 'value': 'hi', 'index': 22}, {'key': 'अनुमति', 'value': 'hi', 'index': 23}, {'key': 'के', 'value': 'hi', 'index': 24}, {'key': 'लिए', 'value': 'hi', 'index': 25}, {'key': 'प्रयास', 'value': 'hi', 'index': 26}, {'key': 'करूंगी।', 'value': 'hi', 'index': 27}]"
