Sentence,Tags
Virat kohli is always not out in in my home town ranchi so let 's hope for best virat chak de batte ☺☺☺☺,"[{""key"": ""Virat"", ""value"": ""un"", ""index"": 0}, {""key"": ""kohli"", ""value"": ""un"", ""index"": 1}, {""key"": ""is"", ""value"": ""eng"", ""index"": 2}, {""key"": ""always"", ""value"": ""eng"", ""index"": 3}, {""key"": ""not"", ""value"": ""eng"", ""index"": 4}, {""key"": ""out"", ""value"": ""eng"", ""index"": 5}, {""key"": ""in"", ""value"": ""eng"", ""index"": 6}, {""key"": ""in"", ""value"": ""eng"", ""index"": 7}, {""key"": ""my"", ""value"": ""eng"", ""index"": 8}, {""key"": ""home"", ""value"": ""eng"", ""index"": 9}, {""key"": ""town"", ""value"": ""eng"", ""index"": 10}, {""key"": ""ranchi"", ""value"": ""un"", ""index"": 11}, {""key"": ""so"", ""value"": ""eng"", ""index"": 12}, {""key"": ""let"", ""value"": ""eng"", ""index"": 13}, {""key"": ""'s"", ""value"": ""eng"", ""index"": 14}, {""key"": ""hope"", ""value"": ""eng"", ""index"": 15}, {""key"": ""for"", ""value"": ""eng"", ""index"": 16}, {""key"": ""best"", ""value"": ""eng"", ""index"": 17}, {""key"": ""virat"", ""value"": ""un"", ""index"": 18}, {""key"": ""chak"", ""value"": ""hi"", ""index"": 19}, {""key"": ""de"", ""value"": ""hi"", ""index"": 20}, {""key"": ""batte"", ""value"": ""hi"", ""index"": 21}, {""key"": ""☺☺☺☺"", ""value"": ""un"", ""index"": 22}]"
@MaheshC22434899 @jyotyshekhawat @narendramodi @sardanarohit Very nice 👌,"[{""key"": ""@MaheshC22434899"", ""value"": ""un"", ""index"": 0}, {""key"": ""@jyotyshekhawat"", ""value"": ""un"", ""index"": 1}, {""key"": ""@narendramodi"", ""value"": ""un"", ""index"": 2}, {""key"": ""@sardanarohit"", ""value"": ""un"", ""index"": 3}, {""key"": ""Very"", ""value"": ""eng"", ""index"": 4}, {""key"": ""nice"", ""value"": ""eng"", ""index"": 5}, {""key"": ""👌"", ""value"": ""un"", ""index"": 6}]"
"sir , please do n't repeat the mistakes of atalji and join with people at the grass root , not through app and mobile numbers but through hearts as this is our country where in the 21 century , after 69 years of indipendence people join a rally not out of spontaneous support to a leader but for mere 200 rupees and ameal . isn ; t it feeling strange","[{""key"": ""sir"", ""value"": ""eng"", ""index"": 0}, {""key"": "","", ""value"": ""un"", ""index"": 1}, {""key"": ""please"", ""value"": ""eng"", ""index"": 2}, {""key"": ""do"", ""value"": ""eng"", ""index"": 3}, {""key"": ""n't"", ""value"": ""eng"", ""index"": 4}, {""key"": ""repeat"", ""value"": ""eng"", ""index"": 5}, {""key"": ""the"", ""value"": ""eng"", ""index"": 6}, {""key"": ""mistakes"", ""value"": ""eng"", ""index"": 7}, {""key"": ""of"", ""value"": ""eng"", ""index"": 8}, {""key"": ""atalji"", ""value"": ""un"", ""index"": 9}, {""key"": ""and"", ""value"": ""eng"", ""index"": 10}, {""key"": ""join"", ""value"": ""eng"", ""index"": 11}, {""key"": ""with"", ""value"": ""eng"", ""index"": 12}, {""key"": ""people"", ""value"": ""eng"", ""index"": 13}, {""key"": ""at"", ""value"": ""eng"", ""index"": 14}, {""key"": ""the"", ""value"": ""eng"", ""index"": 15}, {""key"": ""grass"", ""value"": ""eng"", ""index"": 16}, {""key"": ""root"", ""value"": ""eng"", ""index"": 17}, {""key"": "","", ""value"": ""un"", ""index"": 18}, {""key"": ""not"", ""value"": ""eng"", ""index"": 19}, {""key"": ""through"", ""value"": ""eng"", ""index"": 20}, {""key"": ""app"", ""value"": ""eng"", ""index"": 21}, {""key"": ""and"", ""value"": ""eng"", ""index"": 22}, {""key"": ""mobile"", ""value"": ""eng"", ""index"": 23}, {""key"": ""numbers"", ""value"": ""eng"", ""index"": 24}, {""key"": ""but"", ""value"": ""eng"", ""index"": 25}, {""key"": ""through"", ""value"": ""eng"", ""index"": 26}, {""key"": ""hearts"", ""value"": ""eng"", ""index"": 27}, {""key"": ""as"", ""value"": ""eng"", ""index"": 28}, {""key"": ""this"", ""value"": ""eng"", ""index"": 29}, {""key"": ""is"", ""value"": ""eng"", ""index"": 30}, {""key"": ""our"", ""value"": ""eng"", ""index"": 31}, {""key"": ""country"", ""value"": ""eng"", ""index"": 32}, {""key"": ""where"", ""value"": ""eng"", ""index"": 33}, {""key"": ""in"", ""value"": ""eng"", ""index"": 34}, {""key"": ""the"", ""value"": ""eng"", ""index"": 35}, {""key"": ""21"", ""value"": ""un"", ""index"": 36}, {""key"": ""century"", ""value"": ""eng"", ""index"": 37}, {""key"": "","", ""value"": ""un"", ""index"": 38}, {""key"": ""after"", ""value"": ""eng"", ""index"": 39}, {""key"": ""69"", ""value"": ""un"", ""index"": 40}, {""key"": ""years"", ""value"": ""eng"", ""index"": 41}, {""key"": ""of"", ""value"": ""eng"", ""index"": 42}, {""key"": ""indipendence"", ""value"": ""eng"", ""index"": 43}, {""key"": ""people"", ""value"": ""eng"", ""index"": 44}, {""key"": ""join"", ""value"": ""eng"", ""index"": 45}, {""key"": ""a"", ""value"": ""eng"", ""index"": 46}, {""key"": ""rally"", ""value"": ""eng"", ""index"": 47}, {""key"": ""not"", ""value"": ""eng"", ""index"": 48}, {""key"": ""out"", ""value"": ""eng"", ""index"": 49}, {""key"": ""of"", ""value"": ""eng"", ""index"": 50}, {""key"": ""spontaneous"", ""value"": ""eng"", ""index"": 51}, {""key"": ""support"", ""value"": ""eng"", ""index"": 52}, {""key"": ""to"", ""value"": ""eng"", ""index"": 53}, {""key"": ""a"", ""value"": ""eng"", ""index"": 54}, {""key"": ""leader"", ""value"": ""eng"", ""index"": 55}, {""key"": ""but"", ""value"": ""eng"", ""index"": 56}, {""key"": ""for"", ""value"": ""eng"", ""index"": 57}, {""key"": ""mere"", ""value"": ""eng"", ""index"": 58}, {""key"": ""200"", ""value"": ""un"", ""index"": 59}, {""key"": ""rupees"", ""value"": ""eng"", ""index"": 60}, {""key"": ""and"", ""value"": ""eng"", ""index"": 61}, {""key"": ""ameal"", ""value"": ""eng"", ""index"": 62}, {""key"": ""."", ""value"": ""un"", ""index"": 63}, {""key"": ""isn"", ""value"": ""eng"", ""index"": 64}, {""key"": "";"", ""value"": ""un"", ""index"": 65}, {""key"": ""t"", ""value"": ""eng"", ""index"": 66}, {""key"": ""it"", ""value"": ""eng"", ""index"": 67}, {""key"": ""feeling"", ""value"": ""eng"", ""index"": 68}, {""key"": ""strange"", ""value"": ""eng"", ""index"": 69}]"
"My daughter Sara ( 10 ) watched 3 idiots many many times and might be she can say what will happened next in that movie . I enjoyed a lot . HBDTY Maddy .. . Parvez , Dhaka , Bangladesh .","[{""key"": ""My"", ""value"": ""eng"", ""index"": 0}, {""key"": ""daughter"", ""value"": ""eng"", ""index"": 1}, {""key"": ""Sara"", ""value"": ""un"", ""index"": 2}, {""key"": ""("", ""value"": ""un"", ""index"": 3}, {""key"": ""10"", ""value"": ""un"", ""index"": 4}, {""key"": "")"", ""value"": ""un"", ""index"": 5}, {""key"": ""watched"", ""value"": ""eng"", ""index"": 6}, {""key"": ""3"", ""value"": ""un"", ""index"": 7}, {""key"": ""idiots"", ""value"": ""un"", ""index"": 8}, {""key"": ""many"", ""value"": ""eng"", ""index"": 9}, {""key"": ""many"", ""value"": ""eng"", ""index"": 10}, {""key"": ""times"", ""value"": ""eng"", ""index"": 11}, {""key"": ""and"", ""value"": ""eng"", ""index"": 12}, {""key"": ""might"", ""value"": ""eng"", ""index"": 13}, {""key"": ""be"", ""value"": ""eng"", ""index"": 14}, {""key"": ""she"", ""value"": ""eng"", ""index"": 15}, {""key"": ""can"", ""value"": ""eng"", ""index"": 16}, {""key"": ""say"", ""value"": ""eng"", ""index"": 17}, {""key"": ""what"", ""value"": ""eng"", ""index"": 18}, {""key"": ""will"", ""value"": ""eng"", ""index"": 19}, {""key"": ""happened"", ""value"": ""eng"", ""index"": 20}, {""key"": ""next"", ""value"": ""eng"", ""index"": 21}, {""key"": ""in"", ""value"": ""eng"", ""index"": 22}, {""key"": ""that"", ""value"": ""eng"", ""index"": 23}, {""key"": ""movie"", ""value"": ""eng"", ""index"": 24}, {""key"": ""."", ""value"": ""un"", ""index"": 25}, {""key"": ""I"", ""value"": ""eng"", ""index"": 26}, {""key"": ""enjoyed"", ""value"": ""eng"", ""index"": 27}, {""key"": ""a"", ""value"": ""eng"", ""index"": 28}, {""key"": ""lot"", ""value"": ""eng"", ""index"": 29}, {""key"": ""."", ""value"": ""un"", ""index"": 30}, {""key"": ""HBDTY"", ""value"": ""eng"", ""index"": 31}, {""key"": ""Maddy"", ""value"": ""eng"", ""index"": 32}, {""key"": "".."", ""value"": ""un"", ""index"": 33}, {""key"": ""."", ""value"": ""un"", ""index"": 34}, {""key"": ""Parvez"", ""value"": ""un"", ""index"": 35}, {""key"": "","", ""value"": ""un"", ""index"": 36}, {""key"": ""Dhaka"", ""value"": ""un"", ""index"": 37}, {""key"": "","", ""value"": ""un"", ""index"": 38}, {""key"": ""Bangladesh"", ""value"": ""un"", ""index"": 39}, {""key"": ""."", ""value"": ""un"", ""index"": 40}]"
"If Kohli has million number of fans i am one of them . if Kohli has ten fans i am one of them . if Kohli have only only one and that is me . if Kohli has no fans , that means i am no more on the earth . if world against Kohli , i am against the world . i love Kohli till my last breath Pakistan Zindabad","[{""key"": ""If"", ""value"": ""eng"", ""index"": 0}, {""key"": ""Kohli"", ""value"": ""un"", ""index"": 1}, {""key"": ""has"", ""value"": ""eng"", ""index"": 2}, {""key"": ""million"", ""value"": ""eng"", ""index"": 3}, {""key"": ""number"", ""value"": ""eng"", ""index"": 4}, {""key"": ""of"", ""value"": ""eng"", ""index"": 5}, {""key"": ""fans"", ""value"": ""eng"", ""index"": 6}, {""key"": ""i"", ""value"": ""eng"", ""index"": 7}, {""key"": ""am"", ""value"": ""eng"", ""index"": 8}, {""key"": ""one"", ""value"": ""eng"", ""index"": 9}, {""key"": ""of"", ""value"": ""eng"", ""index"": 10}, {""key"": ""them"", ""value"": ""eng"", ""index"": 11}, {""key"": ""."", ""value"": ""un"", ""index"": 12}, {""key"": ""if"", ""value"": ""eng"", ""index"": 13}, {""key"": ""Kohli"", ""value"": ""un"", ""index"": 14}, {""key"": ""has"", ""value"": ""eng"", ""index"": 15}, {""key"": ""ten"", ""value"": ""eng"", ""index"": 16}, {""key"": ""fans"", ""value"": ""eng"", ""index"": 17}, {""key"": ""i"", ""value"": ""eng"", ""index"": 18}, {""key"": ""am"", ""value"": ""eng"", ""index"": 19}, {""key"": ""one"", ""value"": ""eng"", ""index"": 20}, {""key"": ""of"", ""value"": ""eng"", ""index"": 21}, {""key"": ""them"", ""value"": ""eng"", ""index"": 22}, {""key"": ""."", ""value"": ""un"", ""index"": 23}, {""key"": ""if"", ""value"": ""eng"", ""index"": 24}, {""key"": ""Kohli"", ""value"": ""un"", ""index"": 25}, {""key"": ""have"", ""value"": ""eng"", ""index"": 26}, {""key"": ""only"", ""value"": ""eng"", ""index"": 27}, {""key"": ""only"", ""value"": ""eng"", ""index"": 28}, {""key"": ""one"", ""value"": ""eng"", ""index"": 29}, {""key"": ""and"", ""value"": ""eng"", ""index"": 30}, {""key"": ""that"", ""value"": ""eng"", ""index"": 31}, {""key"": ""is"", ""value"": ""eng"", ""index"": 32}, {""key"": ""me"", ""value"": ""eng"", ""index"": 33}, {""key"": ""."", ""value"": ""un"", ""index"": 34}, {""key"": ""if"", ""value"": ""eng"", ""index"": 35}, {""key"": ""Kohli"", ""value"": ""un"", ""index"": 36}, {""key"": ""has"", ""value"": ""eng"", ""index"": 37}, {""key"": ""no"", ""value"": ""eng"", ""index"": 38}, {""key"": ""fans"", ""value"": ""eng"", ""index"": 39}, {""key"": "","", ""value"": ""un"", ""index"": 40}, {""key"": ""that"", ""value"": ""eng"", ""index"": 41}, {""key"": ""means"", ""value"": ""eng"", ""index"": 42}, {""key"": ""i"", ""value"": ""eng"", ""index"": 43}, {""key"": ""am"", ""value"": ""eng"", ""index"": 44}, {""key"": ""no"", ""value"": ""eng"", ""index"": 45}, {""key"": ""more"", ""value"": ""eng"", ""index"": 46}, {""key"": ""on"", ""value"": ""eng"", ""index"": 47}, {""key"": ""the"", ""value"": ""eng"", ""index"": 48}, {""key"": ""earth"", ""value"": ""eng"", ""index"": 49}, {""key"": ""."", ""value"": ""un"", ""index"": 50}, {""key"": ""if"", ""value"": ""eng"", ""index"": 51}, {""key"": ""world"", ""value"": ""eng"", ""index"": 52}, {""key"": ""against"", ""value"": ""eng"", ""index"": 53}, {""key"": ""Kohli"", ""value"": ""un"", ""index"": 54}, {""key"": "","", ""value"": ""un"", ""index"": 55}, {""key"": ""i"", ""value"": ""eng"", ""index"": 56}, {""key"": ""am"", ""value"": ""eng"", ""index"": 57}, {""key"": ""against"", ""value"": ""eng"", ""index"": 58}, {""key"": ""the"", ""value"": ""eng"", ""index"": 59}, {""key"": ""world"", ""value"": ""eng"", ""index"": 60}, {""key"": ""."", ""value"": ""un"", ""index"": 61}, {""key"": ""i"", ""value"": ""eng"", ""index"": 62}, {""key"": ""love"", ""value"": ""eng"", ""index"": 63}, {""key"": ""Kohli"", ""value"": ""un"", ""index"": 64}, {""key"": ""till"", ""value"": ""eng"", ""index"": 65}, {""key"": ""my"", ""value"": ""eng"", ""index"": 66}, {""key"": ""last"", ""value"": ""eng"", ""index"": 67}, {""key"": ""breath"", ""value"": ""eng"", ""index"": 68}, {""key"": ""Pakistan"", ""value"": ""un"", ""index"": 69}, {""key"": ""Zindabad"", ""value"": ""hi"", ""index"": 70}]"
Aaaaaj se DANGAL shuruuu,"[{""key"": ""Aaaaaj"", ""value"": ""hi"", ""index"": 0}, {""key"": ""se"", ""value"": ""hi"", ""index"": 1}, {""key"": ""DANGAL"", ""value"": ""un"", ""index"": 2}, {""key"": ""shuruuu"", ""value"": ""hi"", ""index"": 3}]"
tho jo gaali bak rha hai bc mc .. ye kya hai .. isse ko kahte hai intolerance .. tho kaun sa galat bola .. abhi upar dekho .. . ladai shuru ho gaye .. tho kaun sa aamir nay galat bola .. . why r u abusing everyone here ? r u crazy or what .. for no reason .. INDIA kise kay baap ka nai hai .. .,"[{""key"": ""tho"", ""value"": ""hi"", ""index"": 0}, {""key"": ""jo"", ""value"": ""hi"", ""index"": 1}, {""key"": ""gaali"", ""value"": ""hi"", ""index"": 2}, {""key"": ""bak"", ""value"": ""hi"", ""index"": 3}, {""key"": ""rha"", ""value"": ""hi"", ""index"": 4}, {""key"": ""hai"", ""value"": ""hi"", ""index"": 5}, {""key"": ""bc"", ""value"": ""hi"", ""index"": 6}, {""key"": ""mc"", ""value"": ""un"", ""index"": 7}, {""key"": "".."", ""value"": ""un"", ""index"": 8}, {""key"": ""ye"", ""value"": ""hi"", ""index"": 9}, {""key"": ""kya"", ""value"": ""hi"", ""index"": 10}, {""key"": ""hai"", ""value"": ""hi"", ""index"": 11}, {""key"": "".."", ""value"": ""un"", ""index"": 12}, {""key"": ""isse"", ""value"": ""hi"", ""index"": 13}, {""key"": ""ko"", ""value"": ""hi"", ""index"": 14}, {""key"": ""kahte"", ""value"": ""hi"", ""index"": 15}, {""key"": ""hai"", ""value"": ""hi"", ""index"": 16}, {""key"": ""intolerance"", ""value"": ""eng"", ""index"": 17}, {""key"": "".."", ""value"": ""un"", ""index"": 18}, {""key"": ""tho"", ""value"": ""hi"", ""index"": 19}, {""key"": ""kaun"", ""value"": ""hi"", ""index"": 20}, {""key"": ""sa"", ""value"": ""hi"", ""index"": 21}, {""key"": ""galat"", ""value"": ""hi"", ""index"": 22}, {""key"": ""bola"", ""value"": ""hi"", ""index"": 23}, {""key"": "".."", ""value"": ""un"", ""index"": 24}, {""key"": ""abhi"", ""value"": ""hi"", ""index"": 25}, {""key"": ""upar"", ""value"": ""hi"", ""index"": 26}, {""key"": ""dekho"", ""value"": ""hi"", ""index"": 27}, {""key"": "".."", ""value"": ""un"", ""index"": 28}, {""key"": ""."", ""value"": ""un"", ""index"": 29}, {""key"": ""ladai"", ""value"": ""hi"", ""index"": 30}, {""key"": ""shuru"", ""value"": ""hi"", ""index"": 31}, {""key"": ""ho"", ""value"": ""hi"", ""index"": 32}, {""key"": ""gaye"", ""value"": ""hi"", ""index"": 33}, {""key"": "".."", ""value"": ""un"", ""index"": 34}, {""key"": ""tho"", ""value"": ""hi"", ""index"": 35}, {""key"": ""kaun"", ""value"": ""hi"", ""index"": 36}, {""key"": ""sa"", ""value"": ""hi"", ""index"": 37}, {""key"": ""aamir"", ""value"": ""hi"", ""index"": 38}, {""key"": ""nay"", ""value"": ""hi"", ""index"": 39}, {""key"": ""galat"", ""value"": ""hi"", ""index"": 40}, {""key"": ""bola"", ""value"": ""hi"", ""index"": 41}, {""key"": "".."", ""value"": ""un"", ""index"": 42}, {""key"": ""."", ""value"": ""un"", ""index"": 43}, {""key"": ""why"", ""value"": ""eng"", ""index"": 44}, {""key"": ""r"", ""value"": ""eng"", ""index"": 45}, {""key"": ""u"", ""value"": ""eng"", ""index"": 46}, {""key"": ""abusing"", ""value"": ""eng"", ""index"": 47}, {""key"": ""everyone"", ""value"": ""eng"", ""index"": 48}, {""key"": ""here"", ""value"": ""eng"", ""index"": 49}, {""key"": ""?"", ""value"": ""un"", ""index"": 50}, {""key"": ""r"", ""value"": ""eng"", ""index"": 51}, {""key"": ""u"", ""value"": ""eng"", ""index"": 52}, {""key"": ""crazy"", ""value"": ""eng"", ""index"": 53}, {""key"": ""or"", ""value"": ""eng"", ""index"": 54}, {""key"": ""what"", ""value"": ""eng"", ""index"": 55}, {""key"": "".."", ""value"": ""un"", ""index"": 56}, {""key"": ""for"", ""value"": ""eng"", ""index"": 57}, {""key"": ""no"", ""value"": ""eng"", ""index"": 58}, {""key"": ""reason"", ""value"": ""eng"", ""index"": 59}, {""key"": "".."", ""value"": ""un"", ""index"": 60}, {""key"": ""INDIA"", ""value"": ""un"", ""index"": 61}, {""key"": ""kise"", ""value"": ""hi"", ""index"": 62}, {""key"": ""kay"", ""value"": ""hi"", ""index"": 63}, {""key"": ""baap"", ""value"": ""hi"", ""index"": 64}, {""key"": ""ka"", ""value"": ""hi"", ""index"": 65}, {""key"": ""nai"", ""value"": ""hi"", ""index"": 66}, {""key"": ""hai"", ""value"": ""hi"", ""index"": 67}, {""key"": "".."", ""value"": ""un"", ""index"": 68}, {""key"": ""."", ""value"": ""un"", ""index"": 69}]"
@ccurvi @ranibhabhi201 Come in dm for special class,"[{""key"": ""@ccurvi"", ""value"": ""un"", ""index"": 0}, {""key"": ""@ranibhabhi201"", ""value"": ""un"", ""index"": 1}, {""key"": ""Come"", ""value"": ""eng"", ""index"": 2}, {""key"": ""in"", ""value"": ""eng"", ""index"": 3}, {""key"": ""dm"", ""value"": ""eng"", ""index"": 4}, {""key"": ""for"", ""value"": ""eng"", ""index"": 5}, {""key"": ""special"", ""value"": ""eng"", ""index"": 6}, {""key"": ""class"", ""value"": ""eng"", ""index"": 7}]"
ladki ko kya grand salute lene k liye bataya tha .. :-P,"[{""key"": ""ladki"", ""value"": ""hi"", ""index"": 0}, {""key"": ""ko"", ""value"": ""hi"", ""index"": 1}, {""key"": ""kya"", ""value"": ""hi"", ""index"": 2}, {""key"": ""grand"", ""value"": ""eng"", ""index"": 3}, {""key"": ""salute"", ""value"": ""eng"", ""index"": 4}, {""key"": ""lene"", ""value"": ""hi"", ""index"": 5}, {""key"": ""k"", ""value"": ""hi"", ""index"": 6}, {""key"": ""liye"", ""value"": ""hi"", ""index"": 7}, {""key"": ""bataya"", ""value"": ""hi"", ""index"": 8}, {""key"": ""tha"", ""value"": ""hi"", ""index"": 9}, {""key"": "".."", ""value"": ""un"", ""index"": 10}, {""key"": "":-P"", ""value"": ""un"", ""index"": 11}]"
"@SKMadrid19 They slowly sneaking their nose out from their caves smelling a major Bale injury , which is n't the case .","[{""key"": ""@SKMadrid19"", ""value"": ""un"", ""index"": 0}, {""key"": ""They"", ""value"": ""eng"", ""index"": 1}, {""key"": ""slowly"", ""value"": ""eng"", ""index"": 2}, {""key"": ""sneaking"", ""value"": ""eng"", ""index"": 3}, {""key"": ""their"", ""value"": ""eng"", ""index"": 4}, {""key"": ""nose"", ""value"": ""eng"", ""index"": 5}, {""key"": ""out"", ""value"": ""eng"", ""index"": 6}, {""key"": ""from"", ""value"": ""eng"", ""index"": 7}, {""key"": ""their"", ""value"": ""eng"", ""index"": 8}, {""key"": ""caves"", ""value"": ""eng"", ""index"": 9}, {""key"": ""smelling"", ""value"": ""eng"", ""index"": 10}, {""key"": ""a"", ""value"": ""eng"", ""index"": 11}, {""key"": ""major"", ""value"": ""eng"", ""index"": 12}, {""key"": ""Bale"", ""value"": ""un"", ""index"": 13}, {""key"": ""injury"", ""value"": ""eng"", ""index"": 14}, {""key"": "","", ""value"": ""un"", ""index"": 15}, {""key"": ""which"", ""value"": ""eng"", ""index"": 16}, {""key"": ""is"", ""value"": ""eng"", ""index"": 17}, {""key"": ""n't"", ""value"": ""eng"", ""index"": 18}, {""key"": ""the"", ""value"": ""eng"", ""index"": 19}, {""key"": ""case"", ""value"": ""eng"", ""index"": 20}, {""key"": ""."", ""value"": ""un"", ""index"": 21}]"
@richaanirudh I m also from jhansi,"[{""key"": ""@richaanirudh"", ""value"": ""un"", ""index"": 0}, {""key"": ""I"", ""value"": ""eng"", ""index"": 1}, {""key"": ""m"", ""value"": ""eng"", ""index"": 2}, {""key"": ""also"", ""value"": ""eng"", ""index"": 3}, {""key"": ""from"", ""value"": ""eng"", ""index"": 4}, {""key"": ""jhansi"", ""value"": ""un"", ""index"": 5}]"
"Such hypocrisy in the comments , lol ! Anpad jahel sale , if you are not tolerating a comment passed by Aamir Khan , you actually are proving his point ! Haha , so many idiots !","[{""key"": ""Such"", ""value"": ""eng"", ""index"": 0}, {""key"": ""hypocrisy"", ""value"": ""eng"", ""index"": 1}, {""key"": ""in"", ""value"": ""eng"", ""index"": 2}, {""key"": ""the"", ""value"": ""eng"", ""index"": 3}, {""key"": ""comments"", ""value"": ""eng"", ""index"": 4}, {""key"": "","", ""value"": ""un"", ""index"": 5}, {""key"": ""lol"", ""value"": ""eng"", ""index"": 6}, {""key"": ""!"", ""value"": ""un"", ""index"": 7}, {""key"": ""Anpad"", ""value"": ""un"", ""index"": 8}, {""key"": ""jahel"", ""value"": ""un"", ""index"": 9}, {""key"": ""sale"", ""value"": ""hi"", ""index"": 10}, {""key"": "","", ""value"": ""un"", ""index"": 11}, {""key"": ""if"", ""value"": ""eng"", ""index"": 12}, {""key"": ""you"", ""value"": ""eng"", ""index"": 13}, {""key"": ""are"", ""value"": ""eng"", ""index"": 14}, {""key"": ""not"", ""value"": ""eng"", ""index"": 15}, {""key"": ""tolerating"", ""value"": ""eng"", ""index"": 16}, {""key"": ""a"", ""value"": ""eng"", ""index"": 17}, {""key"": ""comment"", ""value"": ""eng"", ""index"": 18}, {""key"": ""passed"", ""value"": ""eng"", ""index"": 19}, {""key"": ""by"", ""value"": ""eng"", ""index"": 20}, {""key"": ""Aamir"", ""value"": ""un"", ""index"": 21}, {""key"": ""Khan"", ""value"": ""un"", ""index"": 22}, {""key"": "","", ""value"": ""un"", ""index"": 23}, {""key"": ""you"", ""value"": ""eng"", ""index"": 24}, {""key"": ""actually"", ""value"": ""eng"", ""index"": 25}, {""key"": ""are"", ""value"": ""eng"", ""index"": 26}, {""key"": ""proving"", ""value"": ""eng"", ""index"": 27}, {""key"": ""his"", ""value"": ""eng"", ""index"": 28}, {""key"": ""point"", ""value"": ""eng"", ""index"": 29}, {""key"": ""!"", ""value"": ""un"", ""index"": 30}, {""key"": ""Haha"", ""value"": ""un"", ""index"": 31}, {""key"": "","", ""value"": ""un"", ""index"": 32}, {""key"": ""so"", ""value"": ""eng"", ""index"": 33}, {""key"": ""many"", ""value"": ""eng"", ""index"": 34}, {""key"": ""idiots"", ""value"": ""eng"", ""index"": 35}, {""key"": ""!"", ""value"": ""un"", ""index"": 36}]"
"Dear Mr. Prime minister , you need to put friendship foundation so much strong so that coming atleast 40 to 50 years it should be unbreakable irrespective of situation . jai hind .. .. .. .. .. . long live indo-russian friendship .","[{""key"": ""Dear"", ""value"": ""eng"", ""index"": 0}, {""key"": ""Mr."", ""value"": ""eng"", ""index"": 1}, {""key"": ""Prime"", ""value"": ""eng"", ""index"": 2}, {""key"": ""minister"", ""value"": ""eng"", ""index"": 3}, {""key"": "","", ""value"": ""un"", ""index"": 4}, {""key"": ""you"", ""value"": ""eng"", ""index"": 5}, {""key"": ""need"", ""value"": ""eng"", ""index"": 6}, {""key"": ""to"", ""value"": ""eng"", ""index"": 7}, {""key"": ""put"", ""value"": ""eng"", ""index"": 8}, {""key"": ""friendship"", ""value"": ""eng"", ""index"": 9}, {""key"": ""foundation"", ""value"": ""eng"", ""index"": 10}, {""key"": ""so"", ""value"": ""eng"", ""index"": 11}, {""key"": ""much"", ""value"": ""eng"", ""index"": 12}, {""key"": ""strong"", ""value"": ""eng"", ""index"": 13}, {""key"": ""so"", ""value"": ""eng"", ""index"": 14}, {""key"": ""that"", ""value"": ""eng"", ""index"": 15}, {""key"": ""coming"", ""value"": ""eng"", ""index"": 16}, {""key"": ""atleast"", ""value"": ""eng"", ""index"": 17}, {""key"": ""40"", ""value"": ""un"", ""index"": 18}, {""key"": ""to"", ""value"": ""eng"", ""index"": 19}, {""key"": ""50"", ""value"": ""un"", ""index"": 20}, {""key"": ""years"", ""value"": ""eng"", ""index"": 21}, {""key"": ""it"", ""value"": ""eng"", ""index"": 22}, {""key"": ""should"", ""value"": ""eng"", ""index"": 23}, {""key"": ""be"", ""value"": ""eng"", ""index"": 24}, {""key"": ""unbreakable"", ""value"": ""eng"", ""index"": 25}, {""key"": ""irrespective"", ""value"": ""eng"", ""index"": 26}, {""key"": ""of"", ""value"": ""eng"", ""index"": 27}, {""key"": ""situation"", ""value"": ""eng"", ""index"": 28}, {""key"": ""."", ""value"": ""un"", ""index"": 29}, {""key"": ""jai"", ""value"": ""hi"", ""index"": 30}, {""key"": ""hind"", ""value"": ""hi"", ""index"": 31}, {""key"": "".."", ""value"": ""un"", ""index"": 32}, {""key"": "".."", ""value"": ""un"", ""index"": 33}, {""key"": "".."", ""value"": ""un"", ""index"": 34}, {""key"": "".."", ""value"": ""un"", ""index"": 35}, {""key"": "".."", ""value"": ""un"", ""index"": 36}, {""key"": ""."", ""value"": ""un"", ""index"": 37}, {""key"": ""long"", ""value"": ""eng"", ""index"": 38}, {""key"": ""live"", ""value"": ""eng"", ""index"": 39}, {""key"": ""indo-russian"", ""value"": ""un"", ""index"": 40}, {""key"": ""friendship"", ""value"": ""eng"", ""index"": 41}, {""key"": ""."", ""value"": ""un"", ""index"": 42}]"
i had to take food possibly !! !,"[{""key"": ""i"", ""value"": ""eng"", ""index"": 0}, {""key"": ""had"", ""value"": ""eng"", ""index"": 1}, {""key"": ""to"", ""value"": ""eng"", ""index"": 2}, {""key"": ""take"", ""value"": ""eng"", ""index"": 3}, {""key"": ""food"", ""value"": ""eng"", ""index"": 4}, {""key"": ""possibly"", ""value"": ""eng"", ""index"": 5}, {""key"": ""!!"", ""value"": ""un"", ""index"": 6}, {""key"": ""!"", ""value"": ""un"", ""index"": 7}]"
